"enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`>0","REACTOME_pathway","R-HSA-114608","Platelet degranulation ",19,187,180,5739,10.1604278074866,3.13643491897543,1.36316862842008e-05,0.00377597710072361,3.23948306595365,"P02749;P02749;P08514;P08514;P29622;P29622;O14498;O14498;P02787;P02787;Q16610;Q16610;Q9BWS9;Q9BWS9;Q8NBX0;Q8NBX0;P04217;P04217;Q8WZ42;Q8WZ42"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`>0","REACTOME_pathway","R-HSA-432722","Golgi Associated Vesicle Biogenesis",11,187,126,5739,5.88235294117647,2.1955044432828,0.00381503644838947,0.232392888306844,2.67927170868347,"Q9Y5X1;Q9Y5X1;Q9Y5X1;P02792;P02792;P02792;P02794;P02794;P02794;Q9Y6Q5;Q9Y6Q5;Q9Y6Q5"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`>0","REACTOME_pathway","R-HSA-917937","Iron uptake and transport",5,187,30,5739,2.67379679144385,0.522739153162572,0.00445601461371322,0.232392888306844,5.11497326203208,"P02794;P02794;P02792;P02792;P02787;P02787"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`>0","REACTOME_pathway","R-HSA-5419276","Mitochondrial translation termination",6,187,44,5739,3.20855614973262,0.766684091305105,0.00455845214773433,0.232392888306844,4.1849781234808,"P82930;Q16540;Q9BYN8;Q9P0M9;Q96EY7;Q15070;O60783"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`>0","REACTOME_pathway","R-HSA-5368286","Mitochondrial translation initiation",6,187,45,5739,3.20855614973262,0.784108729743858,0.00503378097415546,0.232392888306844,4.09197860962567,"Q9P0M9;Q16540;Q15070;P82930;Q9BYN8;Q96EY7;O60783"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`>0","REACTOME_pathway","R-HSA-5389840","Mitochondrial translation elongation",6,187,47,5739,3.20855614973262,0.818958006621363,0.00609223117594308,0.241078290819462,3.9178518602799,"Q9BYN8;Q16540;Q15070;P82930;Q9P0M9;O60783;Q96EY7"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`>0","REACTOME_pathway","R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures",7,187,74,5739,3.74331550802139,1.28942324446768,0.0135198377115947,0.468124380763967,2.9030929325047,"Q05707;Q05707;P39059;P39059;P27658;P27658;P39060;P39060"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`>0","REACTOME_pathway","R-HSA-2132295","MHC class II antigen presentation",11,187,150,5739,5.88235294117647,2.61369576581286,0.0178178938152118,0.548395176312629,2.25058823529412,"Q9NZ32;Q9NZ32;Q9Y6Q5;Q9Y6Q5;O00139;O00139;P13284;P13284;O15020;O15020;Q30154;Q30154"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`>0","REACTOME_pathway","R-HSA-977606","Regulation of Complement cascade",5,187,49,5739,2.67379679144385,0.853807283498867,0.0268790433057495,0.738665784973069,3.13161628287679,"P08603;P07357;P05156;P02747;P00734;P01700"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`>0","REACTOME_pathway","R-HSA-1442490","Collagen degradation",4,187,38,5739,2.13903743315508,0.662136260672591,0.0422720337453896,0.836382381962352,3.23050942865184,"Q05707;P27658;P39059;P39060;P08253"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","7165","signal transduction ",68,534,360,5739,12.5468164794007,6.27286983795086,5.29668181643487e-07,0.00147141820860561,2.00017166042447,"O00299;O43572;O60890;O75369;O75886;O95833;P04083;P06703;P11233;P11234;P11308;P15260;P16284;P17342;P27348;P28482;P31946;P35568;P40763;P43487;P46108;P46940;P49841;P50395;P51812;P61981;P62258;P63104;P63218;P68400;Q02750;Q02763;Q02952;Q04917;Q05655;Q07075;Q13177;Q13237;Q13464;Q14511;Q14C86;Q15036;Q15173;Q15418;Q16539;Q16555;Q5T0N5;Q5U651;Q6ZVM7;Q70E73;Q70IA6;Q8NFJ5;Q92783;Q99986;Q9UJF2;Q9UKG1;Q9ULP0;Q9UNA1;Q9Y243;Q9Y376;Q9Y3M8;Q9Y5K6;Q9Y5S2;Q9Y6E0;Q9NRN5;Q6UWY5;Q96BX8;Q9P227"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","6887","exocytosis ",17,534,50,5739,2.99625468164794,0.87123192193762,9.31766761420797e-05,0.0734390743004414,3.43910112359551,"O00161;O00443;O00471;O60645;O75558;P11233;P57735;P63027;Q12846;Q13277;Q8IYI6;Q8NFX7;Q96A65;Q96KP1;Q9NV70;Q9UPT5;Q9Y2D4"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","6904","vesicle docking involved in exocytosis ",12,534,25,5739,2.05992509363296,0.43561596096881,0.000128267675886371,0.0734390743004414,4.72876404494382,"O00471;O60645;O95716;P61006;Q15833;Q6IQ22;Q8IYI6;Q96A65;Q96KP1;Q9NV70;Q9UPT5;Q9Y2D4"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","18105","peptidyl-serine phosphorylation ",20,534,71,5739,3.55805243445693,1.23714932915142,0.000157327628202214,0.0734390743004414,2.87600886216173,"P11387;P28482;P41743;P49137;P49841;P51812;P68400;Q05655;Q13177;Q13464;Q13557;Q15208;Q15418;Q16539;Q96Q15;Q99986;Q9Y243;Q9Y2H1;Q9Y376;Q6A1A2"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","90148","membrane fission ",14,534,36,5739,2.43445692883895,0.627286983795086,0.000158904668534975,0.0734390743004414,3.88093008739076,"O00471;O43633;O60645;O75886;Q8IYI6;Q92783;Q96A65;Q96KP1;Q99816;Q9H7P6;Q9NV70;Q9NZ09;Q9UPT5;Q9Y2D4"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","90522","vesicle tethering involved in exocytosis ",8,534,9,5739,1.31086142322097,0.156821745948772,0.000180062978440696,0.0734390743004414,8.35892634207241,"O00471;O60645;Q8IYI6;Q96A65;Q96KP1;Q9NV70;Q9UPT5;Q9Y2D4"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","72659","protein localization to plasma membrane ",19,534,78,5739,3.37078651685393,1.35912179822269,0.00123162278006989,0.42768101037927,2.48012100259291,"O00471;O75955;O95716;P15311;P35241;P54709;P60903;P61006;Q01082;Q13237;Q13464;Q14156;Q14254;Q6IQ22;Q8N3R9;Q9BT40;Q9BYI3;Q9H4M9;Q9ULT8"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","30036","actin cytoskeleton organization ",22,534,107,5739,3.93258426966292,1.86443631294651,0.00331735079712797,0.971584780743311,2.10926178725192,"O43707;O60890;O75369;P21359;P46108;P46939;P62826;Q01082;Q13464;Q13813;Q27J81;Q86T65;Q8IZ21;Q92556;Q96JY6;Q96M96;Q9BT40;Q9ULL8;Q9UNA1;Q9UNF0;Q9Y3M8;Q9Y4D1"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","281","mitotic cytokinesis ",11,534,35,5739,1.87265917602996,0.609862345356334,0.00381487030051838,0.971584780743311,3.07062600321027,"O00471;O60645;Q01082;Q13464;Q8IYI6;Q8WUM4;Q96A65;Q96KP1;Q9NV70;Q9UPT5;Q9Y2D4"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","30216","keratinocyte differentiation ",8,534,18,5739,1.31086142322097,0.313643491897543,0.00384716795830685,0.971584780743311,4.1794631710362,"O95171;P04083;Q02750;Q08209;Q13443;Q92817;Q99816;Q9Y696"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","15031","protein transport ",33,534,201,5739,5.99250936329588,3.50235232618923,0.00573026413356041,1,1.71099558387836,"O00161;O00471;O43633;O43707;O60645;O75695;O94832;O95219;P35579;P42566;P49321;P50395;P57735;P63027;Q6ZVM7;Q86UP2;Q86VS8;Q8IYI6;Q8N3P4;Q8WUM4;Q96A65;Q96BM9;Q96KP1;Q99698;Q9H7P6;Q9NP79;Q9NPA8;Q9NV70;Q9UBU9;Q9UJC3;Q9ULV0;Q9UPT5;Q9Y5W7"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","35556","intracellular signal transduction ",23,534,123,5739,4.11985018726592,2.14323052796654,0.00638475518211441,1,1.92226180688773,"O15068;P23458;P28482;P41743;P49137;P49841;P51812;P62258;Q03167;Q05655;Q13177;Q15208;Q15418;Q16539;Q6UVK1;Q8NI35;Q9NRH2;Q9UIK4;Q9Y243;Q9Y2H1;Q9Y376;Q9Y4K4;Q6A1A2"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","6605","protein targeting ",8,534,22,5739,1.31086142322097,0.383342045652553,0.00927549992040086,1,3.41956077630235,"O14908;P27348;P31946;P61981;P62258;P63104;Q16543;Q9Y587"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","16192","vesicle-mediated transport ",19,534,96,5739,3.37078651685393,1.67276529012023,0.00979085015548462,1,2.01509831460674,"O14617;O43747;O60271;O60343;P41743;P50395;P57735;P61106;P61163;P62820;P63010;P63027;P84077;Q10567;Q13492;Q15833;Q9ULV0;Q9Y2T2;Q9Y587"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","1525","angiogenesis ",19,534,98,5739,3.37078651685393,1.70761456699773,0.01088193919079,1,1.9739738592066,"P07355;P17948;P21359;P23381;P35579;P54760;P63104;Q02763;Q07075;Q12904;Q16539;Q5U651;Q5VWQ8;Q6UVK1;Q9BUL8;Q9NV29;Q9UHN6;Q9Y4D7;Q9Y696"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","71364","cellular response to epidermal growth factor stimulus ",8,534,24,5739,1.31086142322097,0.418191322530057,0.0134760593088669,1,3.13459737827715,"O15519;P46940;P51692;P68104;Q05209;Q5VWQ8;Q9BT40;Q9UQB8"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","30050","vesicle transport along actin filament ",6,534,13,5739,0.936329588014981,0.226520299703781,0.0147655980129965,1,4.13353500432152,"O00401;O43707;O43795;O94832;Q5T0N5;Q9ULV0"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","150105","protein localization to cell-cell junction ",5,534,8,5739,0.749063670411985,0.139397107510019,0.0147734245243094,1,5.37359550561798,"P23458;Q07157;Q0VF96;Q13177;Q9UDY2"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","6468","protein phosphorylation ",29,534,182,5739,5.2434456928839,3.17128419585294,0.0161064082160211,1,1.65341400172861,"P05067;P11308;P21127;P23458;P28482;P41743;P49137;P49841;P63104;P68400;Q02750;Q05655;Q13177;Q13237;Q13363;Q13464;Q13557;Q15208;Q16654;Q96Q15;Q99986;Q9H2G2;Q9NRH2;Q9UIK4;Q9Y243;Q9Y2H1;Q9Y4K4;Q9Y5S2;Q9Y6E0"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","50714","positive regulation of protein secretion ",7,534,19,5739,1.12359550561798,0.331068130336296,0.0161436061582373,1,3.39384979302188,"O14795;P15311;P49755;P62937;Q13443;Q9NV70;Q9Y5K6"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","7015","actin filament organization ",15,534,72,5739,2.62172284644195,1.25457396759017,0.0171824477650984,1,2.0897315855181,"O00291;O43795;O94832;P41743;P62328;Q0VF96;Q6WCQ1;Q92556;Q9HBH0;Q9NZR1;Q9ULL8;Q9ULV0;Q9Y5K6;P63313;Q9NYL9"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","43087","regulation of GTPase activity ",12,534,52,5739,2.05992509363296,0.906081198815125,0.0196715312307101,1,2.27344425237684,"P21359;P35241;P46108;P46940;Q14C86;Q5U651;Q5VWQ8;Q8TC07;Q96M96;Q9UJF2;Q9Y3P9;Q9Y4D7"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","45104","intermediate filament cytoskeleton organization ",6,534,15,5739,0.936329588014981,0.261369576581286,0.0231991818252127,1,3.58239700374532,"O14656;O60437;P05783;Q03001;Q92817;Q9UPN3"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","36258","multivesicular body assembly ",8,534,28,5739,1.31086142322097,0.487889876285067,0.0256666549687333,1,2.68679775280899,"O43633;O75886;Q8WUM4;Q92783;Q99816;Q9H7P6;Q9NP79;Q9NZ09"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","17157","regulation of exocytosis ",6,534,16,5739,0.936329588014981,0.278794215020038,0.0283807900022288,1,3.35849719101124,"O95716;P11233;P61006;P63027;Q12846;Q6IQ22"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","6893","Golgi to plasma membrane transport ",7,534,23,5739,1.12359550561798,0.400766684091305,0.0324430365482474,1,2.80361504640938,"O00471;Q8IYI6;Q8NFX7;Q96A65;Q96KP1;Q9NV70;Q9Y2D4"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","1903543","positive regulation of exosomal secretion ",5,534,11,5739,0.749063670411985,0.191671022826276,0.0332204863103149,1,3.90806945863126,"O43633;P18827;Q8WUM4;Q92783;Q99816"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","61028","establishment of endothelial barrier ",5,534,11,5739,0.749063670411985,0.191671022826276,0.0332204863103149,1,3.90806945863126,"P15311;P16284;P24530;P26038;P35241"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","35023","regulation of Rho protein signal transduction ",6,534,17,5739,0.936329588014981,0.296218853458791,0.0342400954585278,1,3.16093853271646,"O60890;O75955;P52565;P52566;Q12802;Q9Y3M8"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","45664","regulation of neuron differentiation ",4,534,6,5739,0.561797752808989,0.104547830632514,0.0349174866569159,1,5.37359550561798,"P61981;Q04917;Q13464;Q16555"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","31122","cytoplasmic microtubule organization ",7,534,24,5739,1.12359550561798,0.418191322530057,0.0377452305795284,1,2.68679775280899,"O75449;Q03001;Q14203;Q14204;Q86VS8;Q9H2G2;Q9UJC3"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","30334","regulation of cell migration ",10,534,43,5739,1.68539325842697,0.749259452866353,0.0392152996814258,1,2.24941207211915,"P62328;Q13464;Q86Y34;Q92752;Q9BYG5;Q9H2G2;Q9NQC3;Q9UPN3;Q9Y4D7;P63313"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","46827","positive regulation of protein export from nucleus ",5,534,12,5739,0.749063670411985,0.209095661265029,0.0414019862728585,1,3.58239700374532,"P49841;P50402;P62258;Q92688;Q9NW64"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","31629","synaptic vesicle fusion to presynaptic active zone membrane ",4,534,7,5739,0.561797752808989,0.121972469071267,0.0468010791887857,1,4.60593900481541,"O00161;O75558;Q12846;Q13277"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","45954","positive regulation of natural killer cell mediated cytotoxicity ",4,534,7,5739,0.561797752808989,0.121972469071267,0.0468010791887857,1,4.60593900481541,"O43747;P51692;Q92692;Q9BY67"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","3091","renal water homeostasis ",4,534,7,5739,0.561797752808989,0.121972469071267,0.0468010791887857,1,4.60593900481541,"O76024;P29972;P55087;Q9ULV0"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","42060","wound healing ",10,534,46,5739,1.68539325842697,0.80153336818261,0.0482026331788048,1,2.10271128480703,"O15519;O60437;P16234;P18827;P21359;P29972;Q03001;Q08209;Q92817;Q9UPN3"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","6906","vesicle fusion ",7,534,26,5739,1.12359550561798,0.453040599407562,0.049927200890367,1,2.48012100259291,"O00161;O75558;O75923;P63027;Q12846;Q13277;Q86Y82"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_BP","7052","mitotic spindle organization ",7,534,26,5739,1.12359550561798,0.453040599407562,0.049927200890367,1,2.48012100259291,"O95359;P62826;Q13561;Q14204;Q9UH99;Q9Y266;Q9Y3A5"
"statistics$`eBPD_vs_ctrl_Ttest_p`<0.05 & statistics$`log(eBPD/ctrl)`<0","GO_CC","5886","plasma membrane ",181,534,1362,5739,33.7078651685393,23.7323575535808,7.10088558428948e-07,0.000139414053638217,1.42033361381973,"O00161;O00299;O00401;O00443;O14795;O14907;O15068;O43278;O43491;O43572;O43633;O43707;O43795;O60437;O60488;O60861;O75128;O75369;O75558;O75695;O75923;O75955;O94832;O94905;O95219;O95292;O95359;O95716;P04040;P04083;P04632;P04920;P05067;P06703;P06733;P07355;P11169;P11233;P11234;P12429;P12821;P13797;P15260;P15311;P16234;P16284;P17948;P18827;P22059;P24530;P26038;P27701;P28290;P28482;P29972;P35241;P35568;P35579;P40763;P41217;P41743;P42566;P46108;P46939;P46940;P49354;P49755;P49841;P54709;P54760;P55087;P55285;P60903;P61006;P61106;P62979;P63010;P63027;P63218;P68104;P68400;P84077;Q01082;Q01844;Q02750;Q02763;Q02952;Q04917;Q05655;Q07075;Q07157;Q08209;Q08722;Q09666;Q12846;Q13177;Q13277;Q13464;Q13492;Q13813;Q14156;Q14254;Q14511;Q14689;Q14C86;Q15165;Q15833;Q16555;Q16625;Q29RF7;Q5T0N5;Q5VWQ8;Q6IQ22;Q6UVK1;Q70E73;Q7Z7B0;Q86SQ0;Q86W92;Q86WJ1;Q86Y34;Q8IVB4;Q8IWT6;Q8IX19;Q8IYI6;Q8IZF2;Q8N3R9;Q8NFJ5;Q8NFX7;Q8NI35;Q8TDW0;Q92508;Q92556;Q92692;Q96A65;Q96BM9;Q96FQ6;Q96KP1;Q96TA1;Q99685;Q99758;Q99816;Q9BT40;Q9BUL8;Q9BW04;Q9BY67;Q9BYG5;Q9BYI3;Q9C0B1;Q9C0C2;Q9H4M9;Q9H7D0;Q9H7P6;Q9HBH0;Q9NQC3;Q9NV29;Q9NV70;Q9NZ09;Q9P0L0;Q9P2M7;Q9UBB4;Q9UBC2;Q9UDY2;Q9UDY4;Q9UHN6;Q9UJ68;Q9UKG1;Q9ULC3;Q9ULC5;Q9UNF0;Q9UPN3;Q9UPT5;Q9UQB8;Q9Y2Q5;Q9Y4D1;Q9Y4D7;Q9Y5K6;Q9Y5S2;Q9Y696;O95164;Q8IXS6;Q9H1Z4"
